YEAR,AGG_LEVEL,CAMPUS,REGION,DISTRICT NAME AND NUMBER,CHARTER_STATUS,CAMPNAME AND NUMBER,SECTION,HEADING,HEADNAME,YR23
2022-2023,CAMPUS SUMMARY,188902101,16,RIVER ROAD ISD 188902,TRADITIONAL ISD/CSD,ROLLING HILLS EL 188902101,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,375
2022-2023,CAMPUS SUMMARY,188902101,16,RIVER ROAD ISD 188902,TRADITIONAL ISD/CSD,ROLLING HILLS EL 188902101,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,188902101,16,RIVER ROAD ISD 188902,TRADITIONAL ISD/CSD,ROLLING HILLS EL 188902101,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,188902103,16,RIVER ROAD ISD 188902,TRADITIONAL ISD/CSD,WILLOW VISTA ECA 188902103,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,253
2022-2023,CAMPUS SUMMARY,188902103,16,RIVER ROAD ISD 188902,TRADITIONAL ISD/CSD,WILLOW VISTA ECA 188902103,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,188902103,16,RIVER ROAD ISD 188902,TRADITIONAL ISD/CSD,WILLOW VISTA ECA 188902103,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,194903103,8,RIVERCREST ISD 194903,TRADITIONAL ISD/CSD,RIVERCREST EL 194903103,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,378
2022-2023,CAMPUS SUMMARY,194903103,8,RIVERCREST ISD 194903,TRADITIONAL ISD/CSD,RIVERCREST EL 194903103,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,194903103,8,RIVERCREST ISD 194903,TRADITIONAL ISD/CSD,RIVERCREST EL 194903103,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,194903001,8,RIVERCREST ISD 194903,TRADITIONAL ISD/CSD,RIVERCREST H S 194903001,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,212
2022-2023,CAMPUS SUMMARY,194903001,8,RIVERCREST ISD 194903,TRADITIONAL ISD/CSD,RIVERCREST H S 194903001,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,29
2022-2023,CAMPUS SUMMARY,194903001,8,RIVERCREST ISD 194903,TRADITIONAL ISD/CSD,RIVERCREST H S 194903001,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,38
2022-2023,CAMPUS SUMMARY,194903102,8,RIVERCREST ISD 194903,TRADITIONAL ISD/CSD,RIVERCREST J H 194903102,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,179
2022-2023,CAMPUS SUMMARY,194903102,8,RIVERCREST ISD 194903,TRADITIONAL ISD/CSD,RIVERCREST J H 194903102,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,194903102,8,RIVERCREST ISD 194903,TRADITIONAL ISD/CSD,RIVERCREST J H 194903102,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,137903042,2,RIVIERA ISD 137903,TRADITIONAL ISD/CSD,DE LA PAZ MIDDLE 137903042,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,120
2022-2023,CAMPUS SUMMARY,137903042,2,RIVIERA ISD 137903,TRADITIONAL ISD/CSD,DE LA PAZ MIDDLE 137903042,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,137903042,2,RIVIERA ISD 137903,TRADITIONAL ISD/CSD,DE LA PAZ MIDDLE 137903042,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,137903001,2,RIVIERA ISD 137903,TRADITIONAL ISD/CSD,KAUFER H S 137903001,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,204
2022-2023,CAMPUS SUMMARY,137903001,2,RIVIERA ISD 137903,TRADITIONAL ISD/CSD,KAUFER H S 137903001,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,137903001,2,RIVIERA ISD 137903,TRADITIONAL ISD/CSD,KAUFER H S 137903001,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,137903101,2,RIVIERA ISD 137903,TRADITIONAL ISD/CSD,NANNY EL 137903101,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,186
2022-2023,CAMPUS SUMMARY,41902195,15,ROBERT LEE ISD 041902,TRADITIONAL ISD/CSD,FAIRVIEW SPECIAL PROGRAMS 041902195,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,<10
2022-2023,CAMPUS SUMMARY,41902001,15,ROBERT LEE ISD 041902,TRADITIONAL ISD/CSD,ROBERT LEE SCHOOL 041902001,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,291
2022-2023,CAMPUS SUMMARY,41902001,15,ROBERT LEE ISD 041902,TRADITIONAL ISD/CSD,ROBERT LEE SCHOOL 041902001,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,44
2022-2023,CAMPUS SUMMARY,41902001,15,ROBERT LEE ISD 041902,TRADITIONAL ISD/CSD,ROBERT LEE SCHOOL 041902001,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,90
2022-2023,CAMPUS SUMMARY,41902102,15,ROBERT LEE ISD 041902,TRADITIONAL ISD/CSD,VERIBEST SPECIAL PROGRAMS 041902102,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,<10
2022-2023,CAMPUS SUMMARY,41902180,15,ROBERT LEE ISD 041902,TRADITIONAL ISD/CSD,WALL SP PROG 041902180,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,<10
2022-2023,CAMPUS SUMMARY,161922102,12,ROBINSON ISD 161922,TRADITIONAL ISD/CSD,ROBINSON EL 161922102,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,381
2022-2023,CAMPUS SUMMARY,161922102,12,ROBINSON ISD 161922,TRADITIONAL ISD/CSD,ROBINSON EL 161922102,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,161922102,12,ROBINSON ISD 161922,TRADITIONAL ISD/CSD,ROBINSON EL 161922102,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,161922001,12,ROBINSON ISD 161922,TRADITIONAL ISD/CSD,ROBINSON H S 161922001,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,730
2022-2023,CAMPUS SUMMARY,161922001,12,ROBINSON ISD 161922,TRADITIONAL ISD/CSD,ROBINSON H S 161922001,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,107
2022-2023,CAMPUS SUMMARY,161922001,12,ROBINSON ISD 161922,TRADITIONAL ISD/CSD,ROBINSON H S 161922001,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,253
2022-2023,CAMPUS SUMMARY,161922103,12,ROBINSON ISD 161922,TRADITIONAL ISD/CSD,ROBINSON INT 161922103,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,567
2022-2023,CAMPUS SUMMARY,161922103,12,ROBINSON ISD 161922,TRADITIONAL ISD/CSD,ROBINSON INT 161922103,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,59
2022-2023,CAMPUS SUMMARY,161922103,12,ROBINSON ISD 161922,TRADITIONAL ISD/CSD,ROBINSON INT 161922103,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,165
2022-2023,CAMPUS SUMMARY,161922041,12,ROBINSON ISD 161922,TRADITIONAL ISD/CSD,ROBINSON J H 161922041,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,443
2022-2023,CAMPUS SUMMARY,161922041,12,ROBINSON ISD 161922,TRADITIONAL ISD/CSD,ROBINSON J H 161922041,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,103
2022-2023,CAMPUS SUMMARY,161922041,12,ROBINSON ISD 161922,TRADITIONAL ISD/CSD,ROBINSON J H 161922041,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,342
2022-2023,CAMPUS SUMMARY,161922101,12,ROBINSON ISD 161922,TRADITIONAL ISD/CSD,ROBINSON PRI 161922101,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,414
2022-2023,CAMPUS SUMMARY,161922101,12,ROBINSON ISD 161922,TRADITIONAL ISD/CSD,ROBINSON PRI 161922101,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,161922101,12,ROBINSON ISD 161922,TRADITIONAL ISD/CSD,ROBINSON PRI 161922101,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,178909103,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,LOTSPEICH LEADERSHIP ACADEMY 178909103,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,359
2022-2023,CAMPUS SUMMARY,178909103,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,LOTSPEICH LEADERSHIP ACADEMY 178909103,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,178909103,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,LOTSPEICH LEADERSHIP ACADEMY 178909103,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,178909105,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,ROBERT DRISCOLL JR STEM ACADEMY 178909105,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,721
2022-2023,CAMPUS SUMMARY,178909105,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,ROBERT DRISCOLL JR STEM ACADEMY 178909105,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,31
2022-2023,CAMPUS SUMMARY,178909105,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,ROBERT DRISCOLL JR STEM ACADEMY 178909105,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,74
2022-2023,CAMPUS SUMMARY,178909001,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,ROBSTOWN EARLY COLLEGE H S 178909001,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,767
2022-2023,CAMPUS SUMMARY,178909001,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,ROBSTOWN EARLY COLLEGE H S 178909001,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,230
2022-2023,CAMPUS SUMMARY,178909001,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,ROBSTOWN EARLY COLLEGE H S 178909001,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,663
2022-2023,CAMPUS SUMMARY,178909005,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,SALAZAR CROSSROADS ACADEMY 178909005,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,21
2022-2023,CAMPUS SUMMARY,178909005,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,SALAZAR CROSSROADS ACADEMY 178909005,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,178909005,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,SALAZAR CROSSROADS ACADEMY 178909005,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,178909101,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,SAN PEDRO FINE ARTS ACADEMY 178909101,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,266
2022-2023,CAMPUS SUMMARY,178909101,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,SAN PEDRO FINE ARTS ACADEMY 178909101,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,178909101,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,SAN PEDRO FINE ARTS ACADEMY 178909101,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,10
2022-2023,CAMPUS SUMMARY,178909041,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,SEALE J H 178909041,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,554
2022-2023,CAMPUS SUMMARY,178909041,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,SEALE J H 178909041,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,181
2022-2023,CAMPUS SUMMARY,178909041,2,ROBSTOWN ISD 178909,TRADITIONAL ISD/CSD,SEALE J H 178909041,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,562
2022-2023,CAMPUS SUMMARY,76903001,14,ROBY CISD 076903,TRADITIONAL ISD/CSD,ROBY CISD 076903001,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,346
2022-2023,CAMPUS SUMMARY,76903001,14,ROBY CISD 076903,TRADITIONAL ISD/CSD,ROBY CISD 076903001,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,15
2022-2023,CAMPUS SUMMARY,76903001,14,ROBY CISD 076903,TRADITIONAL ISD/CSD,ROBY CISD 076903001,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,22
2022-2023,CAMPUS SUMMARY,160904001,15,ROCHELLE ISD 160904,TRADITIONAL ISD/CSD,ROCHELLE SCHOOL 160904001,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,218
2022-2023,CAMPUS SUMMARY,160904001,15,ROCHELLE ISD 160904,TRADITIONAL ISD/CSD,ROCHELLE SCHOOL 160904001,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,16
2022-2023,CAMPUS SUMMARY,160904001,15,ROCHELLE ISD 160904,TRADITIONAL ISD/CSD,ROCHELLE SCHOOL 160904001,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,21
2022-2023,CAMPUS SUMMARY,166904101,6,ROCKDALE ISD 166904,TRADITIONAL ISD/CSD,ROCKDALE EL 166904101,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,315
2022-2023,CAMPUS SUMMARY,166904001,6,ROCKDALE ISD 166904,TRADITIONAL ISD/CSD,ROCKDALE H S 166904001,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,492
2022-2023,CAMPUS SUMMARY,166904001,6,ROCKDALE ISD 166904,TRADITIONAL ISD/CSD,ROCKDALE H S 166904001,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,149
2022-2023,CAMPUS SUMMARY,166904001,6,ROCKDALE ISD 166904,TRADITIONAL ISD/CSD,ROCKDALE H S 166904001,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,393
2022-2023,CAMPUS SUMMARY,166904103,6,ROCKDALE ISD 166904,TRADITIONAL ISD/CSD,ROCKDALE INT 166904103,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,466
2022-2023,CAMPUS SUMMARY,166904103,6,ROCKDALE ISD 166904,TRADITIONAL ISD/CSD,ROCKDALE INT 166904103,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,166904103,6,ROCKDALE ISD 166904,TRADITIONAL ISD/CSD,ROCKDALE INT 166904103,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,166904041,6,ROCKDALE ISD 166904,TRADITIONAL ISD/CSD,ROCKDALE J H 166904041,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,342
2022-2023,CAMPUS SUMMARY,166904041,6,ROCKDALE ISD 166904,TRADITIONAL ISD/CSD,ROCKDALE J H 166904041,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,166904041,6,ROCKDALE ISD 166904,TRADITIONAL ISD/CSD,ROCKDALE J H 166904041,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,220820101,11,ROCKETSHIP PUBLIC SCHOOLS 220820,OPEN ENROLLMENT CHARTER,ROCKETSHIP DENNIS DUNKINS EL 220820101,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,388
2022-2023,CAMPUS SUMMARY,220820101,11,ROCKETSHIP PUBLIC SCHOOLS 220820,OPEN ENROLLMENT CHARTER,ROCKETSHIP DENNIS DUNKINS EL 220820101,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,220820101,11,ROCKETSHIP PUBLIC SCHOOLS 220820,OPEN ENROLLMENT CHARTER,ROCKETSHIP DENNIS DUNKINS EL 220820101,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,4901101,2,ROCKPORT-FULTON ISD 004901,TRADITIONAL ISD/CSD,FULTON LEARNING CENTER 004901101,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,708
2022-2023,CAMPUS SUMMARY,4901101,2,ROCKPORT-FULTON ISD 004901,TRADITIONAL ISD/CSD,FULTON LEARNING CENTER 004901101,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,113
2022-2023,CAMPUS SUMMARY,4901101,2,ROCKPORT-FULTON ISD 004901,TRADITIONAL ISD/CSD,FULTON LEARNING CENTER 004901101,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,372
2022-2023,CAMPUS SUMMARY,4901103,2,ROCKPORT-FULTON ISD 004901,TRADITIONAL ISD/CSD,LIVE OAK LEARNING CENTER 004901103,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,827
2022-2023,CAMPUS SUMMARY,4901103,2,ROCKPORT-FULTON ISD 004901,TRADITIONAL ISD/CSD,LIVE OAK LEARNING CENTER 004901103,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,54
2022-2023,CAMPUS SUMMARY,4901103,2,ROCKPORT-FULTON ISD 004901,TRADITIONAL ISD/CSD,LIVE OAK LEARNING CENTER 004901103,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,121
2022-2023,CAMPUS SUMMARY,4901001,2,ROCKPORT-FULTON ISD 004901,TRADITIONAL ISD/CSD,ROCKPORT-FULTON H S 004901001,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,1004
2022-2023,CAMPUS SUMMARY,4901001,2,ROCKPORT-FULTON ISD 004901,TRADITIONAL ISD/CSD,ROCKPORT-FULTON H S 004901001,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,228
2022-2023,CAMPUS SUMMARY,4901001,2,ROCKPORT-FULTON ISD 004901,TRADITIONAL ISD/CSD,ROCKPORT-FULTON H S 004901001,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,763
2022-2023,CAMPUS SUMMARY,4901041,2,ROCKPORT-FULTON ISD 004901,TRADITIONAL ISD/CSD,ROCKPORT-FULTON MIDDLE 004901041,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,743
2022-2023,CAMPUS SUMMARY,4901041,2,ROCKPORT-FULTON ISD 004901,TRADITIONAL ISD/CSD,ROCKPORT-FULTON MIDDLE 004901041,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,155
2022-2023,CAMPUS SUMMARY,4901041,2,ROCKPORT-FULTON ISD 004901,TRADITIONAL ISD/CSD,ROCKPORT-FULTON MIDDLE 004901041,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,519
2022-2023,CAMPUS SUMMARY,69901001,15,ROCKSPRINGS ISD 069901,TRADITIONAL ISD/CSD,ROCKSPRINGS K-12 069901001,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,261
2022-2023,CAMPUS SUMMARY,69901001,15,ROCKSPRINGS ISD 069901,TRADITIONAL ISD/CSD,ROCKSPRINGS K-12 069901001,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,27
2022-2023,CAMPUS SUMMARY,69901001,15,ROCKSPRINGS ISD 069901,TRADITIONAL ISD/CSD,ROCKSPRINGS K-12 069901001,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,50
2022-2023,CAMPUS SUMMARY,199901103,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,AMANDA ROCHELL EL 199901103,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,450
2022-2023,CAMPUS SUMMARY,199901103,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,AMANDA ROCHELL EL 199901103,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,34
2022-2023,CAMPUS SUMMARY,199901103,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,AMANDA ROCHELL EL 199901103,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,64
2022-2023,CAMPUS SUMMARY,199901106,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,AMY PARKS-HEATH EL 199901106,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,737
2022-2023,CAMPUS SUMMARY,199901106,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,AMY PARKS-HEATH EL 199901106,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,199901106,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,AMY PARKS-HEATH EL 199901106,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,199901114,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,BILLIE STEVENSON EL 199901114,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,790
2022-2023,CAMPUS SUMMARY,199901114,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,BILLIE STEVENSON EL 199901114,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,13
2022-2023,CAMPUS SUMMARY,199901114,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,BILLIE STEVENSON EL 199901114,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,23
2022-2023,CAMPUS SUMMARY,199901112,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,CELIA HAYS EL 199901112,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,547
2022-2023,CAMPUS SUMMARY,199901112,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,CELIA HAYS EL 199901112,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,199901112,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,CELIA HAYS EL 199901112,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,199901105,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,DORIS CULLINS-LAKE POINTE EL 199901105,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,612
2022-2023,CAMPUS SUMMARY,199901105,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,DORIS CULLINS-LAKE POINTE EL 199901105,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,50
2022-2023,CAMPUS SUMMARY,199901105,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,DORIS CULLINS-LAKE POINTE EL 199901105,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,94
2022-2023,CAMPUS SUMMARY,199901108,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,DOROTHY SMITH PULLEN EL 199901108,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,597
2022-2023,CAMPUS SUMMARY,199901108,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,DOROTHY SMITH PULLEN EL 199901108,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,199901108,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,DOROTHY SMITH PULLEN EL 199901108,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,199901109,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,DORRIS A JONES EL 199901109,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,669
2022-2023,CAMPUS SUMMARY,199901109,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,DORRIS A JONES EL 199901109,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,199901109,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,DORRIS A JONES EL 199901109,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,10
2022-2023,CAMPUS SUMMARY,199901110,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,GRACE HARTMAN EL 199901110,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,508
2022-2023,CAMPUS SUMMARY,199901110,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,GRACE HARTMAN EL 199901110,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,-999
2022-2023,CAMPUS SUMMARY,199901110,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,GRACE HARTMAN EL 199901110,A-PARTICIPATION,A03,CAMPUS DISCIPLINE RECORD COUNT,-999
2022-2023,CAMPUS SUMMARY,199901044,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,HERMAN E UTLEY MIDDLE 199901044,A-PARTICIPATION,A01,CAMPUS CUMULATIVE YEAR END ENROLLMENT,979
2022-2023,CAMPUS SUMMARY,199901044,10,ROCKWALL ISD 199901,TRADITIONAL ISD/CSD,HERMAN E UTLEY MIDDLE 199901044,A-PARTICIPATION,A02,CAMPUS DISCIPLINE POPULATION,146
